"Query language","Handle","Query","R","Unique sessions","Clicked documents","Docid","Inferred relevance","Doc clicks"
"da","landskrona","Landskrona",18.875,8,151,"/2020702/8543CDA3AD28A88625A63B7571A090EFF643A435",0.00487784051521,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2020702/6029B145F089B4A88FC32E96FD73A5EFFAE5A153",0.00487784051521,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2020702/44086973A673703E6FF811EEEC373765B2D1EC2F",0.00487781076303,1.0
"da","landskrona","Landskrona",18.875,8,151,"/91676/arkm_photo_ARKM1976_113_3748",0.00487781076303,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2020702/693AA60A5D4F1D5BC355B62479786ABD6A4ADE6F",0.00487778101085,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2020702/947FF93831D9AEC4463710ECBC16A1C50E08E747",0.00487778101085,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2048325/providedCHO_SE_KrA_0023_0_1283",0.00487775125867,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2020702/862C50E84E14DD66A9233C55231466ABAB5D8C95",0.00487775125867,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2020702/3B33D438927450784D0604135E94C4C208C6E5A5",0.00487772150648,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2020702/238B65D42B5D48FF21DF1E2D113F343C1A697189",0.0048776917543,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2020702/3EF07CCC455D46BBED34D31EC61BCD8DB2F839F2",0.0048776917543,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2020702/A0EA14FC5A7C6259C2F4CBC0410140B1E69C04E9",0.0048776917543,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2020702/046E4E4F454F797A2E7D2BC66087F09356C1299D",0.00487766200212,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2020702/2F2317C5E3618AF631DE606A33B4CB9D47D315B9",0.00487760249776,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2020702/B59BDB24E5A701C1C2517CFBD162F737A629F394",0.00487760249776,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2020702/8AA131B62DC01A5A03B697123ADB5F09942D4E61",0.00487760249776,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2020702/67E1D7C95229E8191201B491630D3FC517214493",0.00487757274557,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2020702/1E501EAA813662B4407EF5025D16D33B08132C52",0.00487757274557,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2020702/B11BC9D8274DD72FC52DDEE3B30CA9AE4F34CEC9",0.00487748348903,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2020702/8B1C78794151204B7B00A0814364804B2CA0D532",0.00487745373684,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2020702/C3E010BF8DAB7DEDF1DDA504B2A345538F209FE4",0.00487739423248,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2020702/1B5C2947B86F5B180BBBCCDA38F46FC782B7971F",0.00487730497593,1.0
"da","landskrona","Landskrona",18.875,8,151,"/09210/EUS_B047E48488414B299FC5A3940E89AFF6",0.00487724547157,1.0
"da","landskrona","Landskrona",18.875,8,151,"/9200106/0D184D44A472818731723BE1A5569C7893D3857A",0.00487691819757,1.0
"da","landskrona","Landskrona",18.875,8,151,"/91622/raa_kmb_16001000022531",0.00487679918884,1.0
"da","landskrona","Landskrona",18.875,8,151,"/91622/raa_kmb_16001000022599",0.00487659092356,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2048324/providedCHO_SE_HLA_1340097_D_II_35",0.0048746867839,1.0
"da","landskrona","Landskrona",18.875,8,151,"/91622/raa_kmb_16000300036362",0.00487388347498,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2048324/providedCHO_SE_HLA_1340097_D_II_1",0.00487305041388,1.0
"da","landskrona","Landskrona",18.875,8,151,"/91622/raa_kmb_16001000238044",0.00487272313988,1.0
"da","landskrona","Landskrona",18.875,8,151,"/91622/raa_kmb_16000200056824",0.00487245537024,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2048324/providedCHO_SE_HLA_1340097_D_I_95",0.00486412475923,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2048324/providedCHO_SE_HLA_1340097_D_I_40",0.00485879911862,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2048324/providedCHO_SE_HLA_1340097_D_I_41",0.00485728175733,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2048324/providedCHO_SE_HLA_1340097_D_I_44",0.00485573464386,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2048324/providedCHO_SE_HLA_1340097_D_II_26",0.00485124206435,1.0
"da","landskrona","Landskrona",18.875,8,151,"/08807/873134D4B4CCF73125219E1212F18F1C5D6E2110",0.00480825016111,1.0
"da","landskrona","Landskrona",18.875,8,151,"/2020702/0CC4111F71A2DFD13DCDC7DB3B326F21FAC11AA9",0.00428023818407,1.0
"hu","jaen","Jaén",18.0,6,108,"/08501/5CEEF59A90071237541A8D2A13B5B7DABF15F3F9",0.0267832637154,3.0
"hu","jaen","Jaén",18.0,6,108,"/08501/961227F5C90095C6DB2D7F7445C2CBBDBF032E1D",0.0178558358863,2.0
"hu","jaen","Jaén",18.0,6,108,"/2023705/D00BC599468A8C44F41BFFB660F2EC5CDDCE08F2",0.0178235972717,2.0
"hu","jaen","Jaén",18.0,6,108,"/9200302/BibliographicResource_3000059337372",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022701/oai_bibliotecadigital_rah_es_12791",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MAN_29216",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/9200302/BibliographicResource_3000059336491",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022701/oai_bibliotecavirtualandalucia_juntadeandalucia_es_1018325",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MAN_1973_66_425",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022701/oai_bibliotecavirtualandalucia_juntadeandalucia_es_1014050",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/9200302/BibliographicResource_3000059335177",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MAEGR_CE03083",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/9200376/BibliographicResource_3000100199977",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022701/oai_archivo_aytoarganda_es_1Fotografias_7261039f_49ab_47e8_87de_1359181ffc41",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MAN_1939_69_9",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MT_FD028447",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MNEV_CE0400",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/9200302/BibliographicResource_3000059334333",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022701/lod_oai_bvpb_mcu_es_408481_ent1",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022701/lod_oai_bibliotecavirtualdefensa_es_838_ent1",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MAN_1992_66_113",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MAN_30153",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MT_FD000004",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MAN_31310",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MAN_31309",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/9200376/BibliographicResource_3000100199968",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MT_CE065538",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MAN_33195",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022701/oai_archivo_aytoarganda_es_1Fotografias_e2f7d680_c8c6_4653_b8af_43c69aa2298d",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/90901/nd_ark__59851_bmcvm4s9",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MT_FD000137",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022701/oai_bibliotecavirtualandalucia_juntadeandalucia_es_1019001",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022701/oai_bibliotecavirtualandalucia_juntadeandalucia_es_1021417",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MALHGR_002225",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/9200302/BibliographicResource_3000059335497",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/9200302/BibliographicResource_3000059334318",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/2020729/DR_4548",0.00892851697145,1.0
"hu","jaen","Jaén",18.0,6,108,"/2048713/UJAEN_HASSET_4906",0.00892846251433,1.0
"hu","jaen","Jaén",18.0,6,108,"/92004/BibliographicResource_2000059208015",0.00892846251433,1.0
"hu","jaen","Jaén",18.0,6,108,"/919101/cdm_ref_collection_balnearis_id_34621",0.00892846251433,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MT_CE004430",0.00892846251433,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MT_CE065968",0.00892846251433,1.0
"hu","jaen","Jaén",18.0,6,108,"/9200376/BibliographicResource_3000100199953",0.00892846251433,1.0
"hu","jaen","Jaén",18.0,6,108,"/9200302/BibliographicResource_3000059335500",0.00892846251433,1.0
"hu","jaen","Jaén",18.0,6,108,"/9200110/BibliographicResource_1000126637204",0.00892846251433,1.0
"hu","jaen","Jaén",18.0,6,108,"/2020729/DR_4539",0.00892846251433,1.0
"hu","jaen","Jaén",18.0,6,108,"/2023710/114F7CD847FB49CA8531ED040CD4991845D3AA03",0.00892846251433,1.0
"hu","jaen","Jaén",18.0,6,108,"/2020729/DR_5865",0.00892846251433,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MLGM_05122",0.00892846251433,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MT_FD000006",0.00892846251433,1.0
"hu","jaen","Jaén",18.0,6,108,"/2023705/C8535BD4972F0D726839D67E9F3959CF1864212C",0.00892846251433,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MAN_31842",0.00892846251433,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MT_FD000239",0.00892846251433,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MT_CE002693",0.00892846251433,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MAN_50389",0.00892840805721,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MLGM_09158",0.00892840805721,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MLGM_09828",0.00892840805721,1.0
"hu","jaen","Jaén",18.0,6,108,"/9200376/BibliographicResource_3000100207791",0.00892840805721,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022701/oai_bibliotecavirtualandalucia_juntadeandalucia_es_1038167",0.00892840805721,1.0
"hu","jaen","Jaén",18.0,6,108,"/2048713/UJAEN_HASSET_4711",0.00892840805721,1.0
"hu","jaen","Jaén",18.0,6,108,"/2023705/AB88D17974A8E751373F301198FF848305399AA3",0.00892835360009,1.0
"hu","jaen","Jaén",18.0,6,108,"/11615/_DIGIT_TYPER_UCPH_DENMARK_C10011823",0.00892835360009,1.0
"hu","jaen","Jaén",18.0,6,108,"/9200376/BibliographicResource_3000100187276",0.00892835360009,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MT_CE004431",0.00892835360009,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MT_FD000248",0.00892835360009,1.0
"hu","jaen","Jaén",18.0,6,108,"/2020729/DR_5893",0.00892835360009,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022701/lod_oai_archivoimagen_jccm_es_28778_ent1",0.00892835360009,1.0
"hu","jaen","Jaén",18.0,6,108,"/2020729/DR_4556",0.00892829914298,1.0
"hu","jaen","Jaén",18.0,6,108,"/2023705/D6FBEE9425ED3D64C1121D943FC05B62885EC4F9",0.00892829914298,1.0
"hu","jaen","Jaén",18.0,6,108,"/2020729/DR_5896",0.00892829914298,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MT_CE003374",0.00892824468586,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MT_CE004429",0.00892819022874,1.0
"hu","jaen","Jaén",18.0,6,108,"/9200376/BibliographicResource_3000100227921",0.00892813577162,1.0
"hu","jaen","Jaén",18.0,6,108,"/2023601/oai_eu_dismarc_VINT_USA560960451",0.00892813577162,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MAN_31851",0.00892813577162,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MAN_1917_39_7",0.00892813577162,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MT_CE020828",0.00892813577162,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022701/oai_bibliotecadigital_rah_es_46380",0.0089280813145,1.0
"hu","jaen","Jaén",18.0,6,108,"/08501/D6E22B77E916832835872D2EBED01972A0173A85",0.0089280813145,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MT_CE001609",0.00892802685738,1.0
"hu","jaen","Jaén",18.0,6,108,"/08501/CD1978B8604D90BB3968098E174F2AD5D1FC554F",0.00892802685738,1.0
"hu","jaen","Jaén",18.0,6,108,"/2023705/E704A489403A422316B2FD90A9F76741D9C1532B",0.00892802685738,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MT_CE015495",0.00892797240026,1.0
"hu","jaen","Jaén",18.0,6,108,"/2023705/796889D24FB3E325BC24AE4284A6A10F610A83E6",0.00892791794314,1.0
"hu","jaen","Jaén",18.0,6,108,"/2023705/C3B4842803B3DC42F0BFE1AE75F0626D18D410CE",0.00892786348602,1.0
"hu","jaen","Jaén",18.0,6,108,"/08501/38955D9184FFC8EB7D24963E3F8BB629CDE74989",0.00892786348602,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022701/oai_bibliotecavirtualandalucia_juntadeandalucia_es_7816",0.0089278090289,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022703/oai_euromuseos_mcu_es_euromuseos_MT_CE004427",0.0089278090289,1.0
"hu","jaen","Jaén",18.0,6,108,"/08501/77250B4B0DA6C19B557D79A3DA2D624D44F50F17",0.0089278090289,1.0
"hu","jaen","Jaén",18.0,6,108,"/08501/EC8E9BD3A1EE1DAB49742AA0A23077F6ACDB2C20",0.0089278090289,1.0
"hu","jaen","Jaén",18.0,6,108,"/9200376/BibliographicResource_3000100291179",0.0089278090289,1.0
"hu","jaen","Jaén",18.0,6,108,"/9200376/BibliographicResource_3000100293819",0.0089278090289,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022701/oai_rebae_mcu_es_181037",0.0089278090289,1.0
"hu","jaen","Jaén",18.0,6,108,"/2023705/F0916BBF8A31A86130E37DAB881AF954EC93A8A2",0.00892775457178,1.0
"hu","jaen","Jaén",18.0,6,108,"/2020729/HA_4687",0.00892775457178,1.0
"hu","jaen","Jaén",18.0,6,108,"/2023705/122DD4C97BEE275EC687CB8336CAB2252DE75E53",0.00892775457178,1.0
"hu","jaen","Jaén",18.0,6,108,"/2023705/09CBF1D4271F84AF8DBE203CD6DEB45844E9BABD",0.00892770011466,1.0
"hu","jaen","Jaén",18.0,6,108,"/2023705/D93FBF4FF4933FE98C2F10361E4E68F43F65F7F3",0.00892770011466,1.0
"hu","jaen","Jaén",18.0,6,108,"/08501/6CC04ABD307DCFE177C0240BC76379D427FA7587",0.00892770011466,1.0
"hu","jaen","Jaén",18.0,6,108,"/08501/BFB7FCA29E60E446D5641D576AF15C8DA71BE174",0.00892770011466,1.0
"hu","jaen","Jaén",18.0,6,108,"/08501/DDAC5608C76AD3040A91CE3ACEC90CD417C98774",0.00892764565755,1.0
"hu","jaen","Jaén",18.0,6,108,"/2048008/Athena_Plus_ProvidedCHO_Ajuntament_de_Girona_108704",0.00892759120043,1.0
"hu","jaen","Jaén",18.0,6,108,"/9200376/BibliographicResource_3000100194038",0.00892726445771,1.0
"hu","jaen","Jaén",18.0,6,108,"/2048713/UJAEN_HASSET_4776",0.00892704662924,1.0
"hu","jaen","Jaén",18.0,6,108,"/2023705/58843F91621800C6D0FBCF53409C73225457562C",0.0089189869756,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022701/oai_coleccionfff_unav_es_4677",0.00890297658257,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022701/oai_coleccionfff_unav_es_1579",0.00783436453334,1.0
"hu","jaen","Jaén",18.0,6,108,"/2022701/oai_archivo_aytoarganda_es_1Fotografias_019c10da_db86_4899_a5bd_557461478620",0.00783436453334,1.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_56794",0.0179417203067,3.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_28300",0.0179278053715,3.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_48991",0.0179188939694,3.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_48997",0.0179187113587,3.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49025",0.0179115530193,3.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49019",0.0179095077794,3.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_48998",0.0178938397815,3.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_48985",0.0178931823829,3.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_47194",0.0177668523014,3.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_47186",0.0176034887701,3.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_56786",0.0119617312254,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_56790",0.0119601972955,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_56784",0.0119592477199,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_56787",0.0119588824985,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_56789",0.0119586633656,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_56785",0.0119559607273,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_48996",0.0119558146387,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_56006",0.0119557415945,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_56013",0.0119551572402,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_56007",0.011954572886,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49011",0.0119541346203,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_48995",0.0119537693989,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_48992",0.0119534772218,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_56778",0.0119531850447,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_56791",0.0119528928676,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_28305",0.011952746779,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_28304",0.0119518702476,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_28303",0.0119515050262,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_28301",0.0119508476277,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49029",0.0119499710964,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_48999",0.0119477067237,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49014",0.0119469032366,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49015",0.0119465380152,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_48989",0.0119461727938,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49002",0.0119461727938,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_56780",0.0119457345282,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49022",0.0119450040854,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49000",0.0119442005983,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49026",0.0119432510227,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_48993",0.0119431049341,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49003",0.0119425205799,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49013",0.0119418631813,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49023",0.0119415710042,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_56781",0.0119407675172,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49008",0.011937334436,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49016",0.011937334436,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49012",0.0119350700633,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49028",0.0119315639379,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49020",0.0119285691225,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_48987",0.011925062997,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49024",0.0119248438642,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49027",0.0119237482,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49010",0.0119236021114,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49017",0.0119212646945,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49005",0.0119207533845,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49007",0.0119190003218,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49018",0.0119178316134,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_47193",0.0118481473706,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_47191",0.0117589603053,2.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91625/nomu_object_NM0204774",0.00598115778981,1.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91619/SMVK_EM_objekt_1362485",0.00598053691344,1.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49031",0.00597768818653,1.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_48990",0.00597761514225,1.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_28302",0.00597695774374,1.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_56005",0.00597425510539,1.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_48994",0.00597184464417,1.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49021",0.00597067593569,1.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49006",0.0059660011018,1.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49001",0.00596012103729,1.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_49004",0.00595997494873,1.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_48988",0.00595796623105,1.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_48986",0.00595654186759,1.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_47205",0.00595614012406,1.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_47201",0.00595511750414,1.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_47206",0.00595511750414,1.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_47176",0.00595351052999,1.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_47209",0.00595128267946,1.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_47183",0.00594007038255,1.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_47208",0.00593561468149,1.0
"sv","for korssom monster","mönster för korssöm",16.3333333333,6,98,"/91658/MM_objekt_47204",0.00592988070554,1.0
